V1	V2.x	V3	V4	V5	grp	DUP	len
NC_021684.1	Gnomon	exon	10655238	10655338	5698	NO	100
NC_021696.1	Gnomon	non_coding	10655339	10675951	NA	NA	20612
NC_021684.1	tRNAscan-SE	exon	10675952	10676034	5700	NO	82
NC_021684.1	Gnomon	non_coding	10676035	11032094	5701	NO	356059
NC_021684.1	Gnomon	exon	11032095	11032390	5702	NO	295
NC_021684.1	Gnomon	intron	11032391	11037865	5703	NO	5474
NC_021684.1	Gnomon	exon	11037866	11037926	5704	NO	60
NC_021684.1	Gnomon	intron	11037927	11039482	5705	NO	1555
NC_021684.1	Gnomon	exon	11039483	11039592	5706	NO	109
NC_021684.1	Gnomon	intron	11039593	11039772	5707	NO	179
NC_021684.1	Gnomon	exon	11039773	11039886	5708	NO	113
NC_021684.1	Gnomon	intron	11039887	11040482	5709	NO	595
NC_021684.1	Gnomon	exon	11040483	11040555	5710	NO	72
NC_021684.1	Gnomon	intron	11040556	11041376	5711	NO	820
NC_021684.1	Gnomon	exon	11041377	11041496	5712	NO	119
NC_021684.1	Gnomon	intron	11041497	11041889	5713	NO	392
NC_021684.1	Gnomon	exon	11041890	11042032	5714	NO	142
NC_021684.1	Gnomon	intron	11042033	11043407	5715	NO	1374
NC_021684.1	Gnomon	exon	11043408	11043523	5716	NO	115
NC_021684.1	Gnomon	intron	11043524	11043630	5717	NO	106
NC_021684.1	Gnomon	exon	11043631	11043856	5718	NO	225
NC_021684.1	Gnomon	intron	11043857	11044083	5719	NO	226
NC_021684.1	Gnomon	exon	11044084	11044176	5720	NO	92
NC_021684.1	Gnomon	intron	11044177	11044601	5721	NO	424
NC_021684.1	Gnomon	exon	11044602	11044678	5722	NO	76
NC_021684.1	Gnomon	intron	11044679	11045212	5723	NO	533
NC_021684.1	Gnomon	exon	11045213	11045369	5724	NO	156
NC_021684.1	Gnomon	intron	11045370	11045563	5725	NO	193
NC_021684.1	Gnomon	exon	11045564	11045671	5726	NO	107
NC_021684.1	Gnomon	intron	11045672	11046542	5727	NO	870
NC_021684.1	Gnomon	exon	11046543	11046638	5728	NO	95
NC_021684.1	Gnomon	intron	11046639	11046849	5729	NO	210
NC_021684.1	Gnomon	exon	11046850	11046984	5730	NO	134
NC_021684.1	Gnomon	intron	11046985	11047115	5731	NO	130
NC_021684.1	Gnomon	exon	11047116	11048336	5732	NO	1220
NC_021696.1	Gnomon	non_coding	11048337	11124383	NA	NA	76046
NC_021684.1	Gnomon	exon	11124384	11124427	5734	NO	43
NC_021684.1	Gnomon	intron	11124428	11148283	5735	NO	23855
NC_021684.1	Gnomon	exon	11148284	11148360	5736	NO	76
NC_021684.1	Gnomon	intron	11148361	11151636	5737	NO	3275
NC_021684.1	Gnomon	exon	11151637	11152915	5738	NO	1278
NC_021696.1	Gnomon	non_coding	11152916	11159984	NA	NA	7068
NC_021684.1	Gnomon	exon	11159985	11160874	5740	NO	889
NC_021684.1	Gnomon	intron	11160875	11163349	5741	NO	2474
NC_021684.1	Gnomon	exon	11163350	11163498	5742	NO	148
NC_021684.1	Gnomon	intron	11163499	11164283	5743	NO	784
NC_021684.1	Gnomon	exon	11164284	11164418	5744	NO	134
NC_021684.1	Gnomon	intron	11164419	11171099	5745	NO	6680
NC_021684.1	Gnomon	exon	11171100	11171179	5746	NO	79
NC_021684.1	Gnomon	intron	11171180	11171884	5747	NO	704
NC_021684.1	Gnomon	exon	11171885	11172029	5748	NO	144
NC_021684.1	Gnomon	intron	11172030	11174634	5749	NO	2604
NC_021684.1	Gnomon	exon	11174635	11174781	5750	NO	146
NC_021684.1	Gnomon	intron	11174782	11176850	5751	NO	2068
NC_021684.1	Gnomon	exon	11176851	11176995	5752	NO	144
NC_021684.1	Gnomon	intron	11176996	11177795	5753	NO	799
NC_021684.1	Gnomon	exon	11177796	11177867	5754	NO	71
NC_021684.1	Gnomon	intron	11177868	11178669	5755	NO	801
NC_021684.1	Gnomon	exon	11178670	11178777	5756	NO	107
NC_021684.1	Gnomon	intron	11178778	11184336	5757	NO	5558
NC_021684.1	Gnomon	exon	11184337	11184778	5758	NO	441
NC_021684.1	Gnomon	intron	11184779	11185137	5759	NO	358
NC_021684.1	Gnomon	exon	11185138	11185428	5760	NO	290
NC_021684.1	Gnomon	intron	11185429	11188895	5761	NO	3466
NC_021684.1	Gnomon	exon	11188896	11189212	5762	NO	316
NC_021684.1	Gnomon	intron	11189213	11190247	5763	NO	1034
NC_021684.1	Gnomon	exon	11190248	11190298	5764	NO	50
NC_021684.1	Gnomon	intron	11190299	11191739	5765	NO	1440
NC_021684.1	Gnomon	exon	11191740	11191758	5766	NO	18
NC_021696.1	Gnomon	non_coding	11191759	11338682	NA	NA	146923
NC_021684.1	Gnomon	exon	11338683	11339054	5768	NO	371
NC_021684.1	Gnomon	intron	11339055	11344882	5769	NO	5827
NC_021684.1	Gnomon	exon	11344883	11345990	5770	NO	1107
NC_021684.1	Gnomon	intron	11345991	11349887	5771	NO	3896
NC_021684.1	Gnomon	exon	11349888	11350003	5772	NO	115
NC_021696.1	Gnomon	non_coding	11350004	11374559	NA	NA	24555
NC_021684.1	Gnomon	exon	11374560	11374635	5774	NO	75
NC_021684.1	Gnomon	intron	11374636	11375714	5775	NO	1078
NC_021684.1	Gnomon	exon	11375715	11375823	5776	NO	108
NC_021684.1	Gnomon	intron	11375824	11376673	5777	NO	849
NC_021684.1	Gnomon	exon	11376674	11376760	5778	NO	86
NC_021684.1	Gnomon	intron	11376761	11377111	5779	NO	350
NC_021684.1	Gnomon	exon	11377112	11377218	5780	NO	106
NC_021684.1	Gnomon	intron	11377219	11377869	5781	NO	650
NC_021684.1	Gnomon	exon	11377870	11378059	5782	NO	189
NC_021684.1	Gnomon	intron	11378060	11378410	5783	NO	350
NC_021684.1	Gnomon	exon	11378411	11378478	5784	NO	67
NC_021684.1	Gnomon	intron	11378479	11379128	5785	NO	649
NC_021684.1	Gnomon	exon	11379129	11379292	5786	NO	163
NC_021684.1	Gnomon	intron	11379293	11379854	5787	NO	561
NC_021684.1	Gnomon	exon	11379855	11379935	5788	NO	80
NC_021684.1	Gnomon	intron	11379936	11380510	5789	NO	574
NC_021684.1	Gnomon	exon	11380511	11380692	5790	NO	181
NC_021684.1	Gnomon	intron	11380693	11380769	5791	NO	76
NC_021684.1	Gnomon	exon	11380770	11380923	5792	NO	153
NC_021684.1	Gnomon	intron	11380924	11381589	5793	NO	665
NC_021684.1	Gnomon	exon	11381590	11381638	5794	NO	48
NC_021684.1	Gnomon	intron	11381639	11382195	5795	NO	556
NC_021684.1	Gnomon	exon	11382196	11382347	5796	NO	151
NC_021684.1	Gnomon	intron	11382348	11383129	5797	NO	781
NC_021684.1	Gnomon	exon	11383130	11383265	5798	NO	135
NC_021684.1	Gnomon	intron	11383266	11383730	5799	NO	464
NC_021684.1	Gnomon	exon	11383731	11383933	5800	NO	202
NC_021684.1	Gnomon	intron	11383934	11385396	5801	NO	1462
NC_021684.1	Gnomon	exon	11385397	11385493	5802	NO	96
NC_021684.1	Gnomon	intron	11385494	11386433	5803	NO	939
NC_021684.1	Gnomon	exon	11386434	11386917	5804	NO	483
NC_021696.1	Gnomon	non_coding	11386918	11387015	NA	NA	97
NC_021684.1	Gnomon	exon	11387016	11389274	5806	NO	2258
NC_021684.1	Gnomon	intron	11389275	11390095	5807	NO	820
NC_021684.1	Gnomon	exon	11390096	11390197	5808	NO	101
NC_021684.1	Gnomon	intron	11390198	11390949	5809	NO	751
NC_021684.1	Gnomon	exon	11390950	11391122	5810	NO	172
NC_021684.1	Gnomon	intron	11391123	11392900	5811	NO	1777
NC_021684.1	Gnomon	exon	11392901	11392985	5812	NO	84
NC_021684.1	Gnomon	intron	11392986	11393670	5813	NO	684
NC_021684.1	Gnomon	exon	11393671	11394356	5814	NO	685
NC_021684.1	Gnomon	intron	11394357	11394860	5815	NO	503
NC_021684.1	Gnomon	exon	11394861	11395031	5816	NO	170
NC_021684.1	Gnomon	intron	11395032	11395630	5817	NO	598
NC_021684.1	Gnomon	exon	11395631	11395761	5818	NO	130
NC_021684.1	Gnomon	intron	11395762	11395861	5819	NO	99
NC_021684.1	Gnomon	exon	11395862	11395940	5820	NO	78
NC_021684.1	Gnomon	intron	11395941	11396831	5821	NO	890
NC_021684.1	Gnomon	exon	11396832	11396984	5822	NO	152
NC_021684.1	Gnomon	intron	11396985	11397483	5823	NO	498
NC_021684.1	Gnomon	exon	11397484	11397790	5824	NO	306
NC_021684.1	Gnomon	intron	11397791	11398639	5825	NO	848
NC_021684.1	Gnomon	exon	11398640	11398846	5826	NO	206
NC_021696.1	Gnomon	non_coding	11398847	11401583	NA	NA	2736
NC_021684.1	Gnomon	exon	11401584	11402031	5828	NO	447
NC_021684.1	Gnomon	intron	11402032	11402609	5829	NO	577
NC_021684.1	Gnomon	exon	11402610	11402709	5830	NO	99
NC_021684.1	Gnomon	intron	11402710	11408078	5831	NO	5368
NC_021684.1	Gnomon	exon	11408079	11408160	5832	NO	81
NC_021684.1	Gnomon	intron	11408161	11411030	5833	NO	2869
NC_021684.1	Gnomon	exon	11411031	11411130	5834	NO	99
NC_021684.1	Gnomon	intron	11411131	11411582	5835	NO	451
NC_021684.1	Gnomon	exon	11411583	11411681	5836	NO	98
NC_021684.1	Gnomon	intron	11411682	11412606	5837	NO	924
NC_021684.1	Gnomon	exon	11412607	11412677	5838	NO	70
NC_021684.1	Gnomon	intron	11412678	11417174	5839	NO	4496
NC_021684.1	Gnomon	exon	11417175	11417296	5840	NO	121
NC_021684.1	Gnomon	intron	11417297	11418343	5841	NO	1046
NC_021684.1	Gnomon	exon	11418344	11418416	5842	NO	72
NC_021684.1	Gnomon	intron	11418417	11418666	5843	NO	249
NC_021684.1	Gnomon	exon	11418667	11418764	5844	NO	97
NC_021684.1	Gnomon	intron	11418765	11419283	5845	NO	518
NC_021684.1	Gnomon	exon	11419284	11419463	5846	NO	179
NC_021684.1	Gnomon	intron	11419464	11419646	5847	NO	182
NC_021684.1	Gnomon	exon	11419647	11419709	5848	NO	62
NC_021684.1	Gnomon	intron	11419710	11420169	5849	NO	459
NC_021684.1	Gnomon	exon	11420170	11420258	5850	NO	88
NC_021684.1	Gnomon	intron	11420259	11425578	5851	NO	5319
NC_021684.1	Gnomon	exon	11425579	11425722	5852	NO	143
NC_021684.1	Gnomon	intron	11425723	11426240	5853	NO	517
NC_021684.1	Gnomon	exon	11426241	11426307	5854	NO	66
NC_021684.1	Gnomon	intron	11426308	11427203	5855	NO	895
NC_021684.1	Gnomon	exon	11427204	11427265	5856	NO	61
NC_021684.1	Gnomon	intron	11427266	11427934	5857	NO	668
NC_021684.1	Gnomon	exon	11427935	11428063	5858	NO	128
NC_021684.1	Gnomon	intron	11428064	11430949	5859	NO	2885
NC_021684.1	Gnomon	exon	11430950	11431009	5860	NO	59
NC_021684.1	Gnomon	intron	11431010	11431448	5861	NO	438
NC_021684.1	Gnomon	exon	11431449	11431542	5862	NO	93
NC_021684.1	Gnomon	intron	11431543	11434097	5863	NO	2554
NC_021684.1	Gnomon	exon	11434098	11434228	5864	NO	130
NC_021684.1	Gnomon	intron	11434229	11440666	5865	NO	6437
NC_021684.1	Gnomon	exon	11440667	11440961	5866	NO	294
NC_021696.1	Gnomon	non_coding	11440962	11444685	NA	NA	3723
NC_021684.1	Gnomon	exon	11444686	11445386	5868	NO	700
NC_021684.1	Gnomon	intron	11445387	11451505	5869	NO	6118
NC_021684.1	Gnomon	exon	11451506	11452047	5870	NO	541
NC_021684.1	Gnomon	intron	11452048	11464017	5871	NO	11969
NC_021684.1	Gnomon	exon	11464018	11464281	5872	NO	263
NC_021684.1	Gnomon	intron	11464282	11475433	5873	NO	11151
NC_021684.1	Gnomon	exon	11475434	11475560	5874	NO	126
NC_021684.1	Gnomon	intron	11475561	11475882	5875	NO	321
NC_021684.1	Gnomon	exon	11475883	11476071	5876	NO	188
NC_021684.1	Gnomon	intron	11476072	11483700	5877	NO	7628
NC_021684.1	Gnomon	exon	11483701	11483914	5878	NO	213
NC_021684.1	Gnomon	intron	11483915	11486823	5879	NO	2908
NC_021684.1	Gnomon	exon	11486824	11486960	5880	NO	136
NC_021684.1	Gnomon	intron	11486961	11487544	5881	NO	583
NC_021684.1	Gnomon	exon	11487545	11487613	5882	NO	68
NC_021684.1	Gnomon	intron	11487614	11488739	5883	NO	1125
NC_021684.1	Gnomon	exon	11488740	11488910	5884	NO	170
NC_021684.1	Gnomon	intron	11488911	11489403	5885	NO	492
NC_021684.1	Gnomon	exon	11489404	11491278	5886	NO	1874
NC_021696.1	Gnomon	non_coding	11491279	11494692	NA	NA	3413
NC_021684.1	Gnomon	exon	11494693	11495870	5888	NO	1177
NC_021684.1	Gnomon	intron	11495871	11501382	5889	NO	5511
NC_021684.1	Gnomon	exon	11501383	11501481	5890	NO	98
NC_021684.1	Gnomon	intron	11501482	11503476	5891	NO	1994
NC_021684.1	Gnomon	exon	11503477	11503529	5892	NO	52
NC_021696.1	Gnomon	non_coding	11503530	11504065	NA	NA	535
NC_021684.1	Gnomon	exon	11504066	11504180	5894	NO	114
NC_021684.1	Gnomon	intron	11504181	11505267	5895	NO	1086
NC_021684.1	Gnomon	exon	11505268	11505420	5896	NO	152
NC_021684.1	Gnomon	intron	11505421	11506390	5897	NO	969
NC_021684.1	Gnomon	exon	11506391	11506525	5898	NO	134
NC_021684.1	Gnomon	intron	11506526	11507227	5899	NO	701
NC_021684.1	Gnomon	exon	11507228	11507322	5900	NO	94
NC_021684.1	Gnomon	intron	11507323	11508041	5901	NO	718
NC_021684.1	Gnomon	exon	11508042	11508091	5902	NO	49
NC_021684.1	Gnomon	intron	11508092	11509582	5903	NO	1490
NC_021684.1	Gnomon	exon	11509583	11509652	5904	NO	69
NC_021684.1	Gnomon	intron	11509653	11510015	5905	NO	362
NC_021684.1	Gnomon	exon	11510016	11510086	5906	NO	70
NC_021684.1	Gnomon	intron	11510087	11510248	5907	NO	161
NC_021684.1	Gnomon	exon	11510249	11510370	5908	NO	121
NC_021684.1	Gnomon	intron	11510371	11510969	5909	NO	598
NC_021684.1	Gnomon	exon	11510970	11511044	5910	NO	74
NC_021684.1	Gnomon	intron	11511045	11511125	5911	NO	80
NC_021684.1	Gnomon	exon	11511126	11511227	5912	NO	101
NC_021684.1	Gnomon	intron	11511228	11512543	5913	NO	1315
NC_021684.1	Gnomon	exon	11512544	11512661	5914	NO	117
NC_021684.1	Gnomon	intron	11512662	11513639	5915	NO	977
NC_021684.1	Gnomon	exon	11513640	11515446	5916	NO	1806
NC_021696.1	Gnomon	non_coding	11515447	11515716	NA	NA	269
NC_021684.1	Gnomon	exon	11515717	11516865	5918	NO	1148
NC_021684.1	Gnomon	intron	11516866	11517292	5919	NO	426
NC_021684.1	Gnomon	exon	11517293	11517382	5920	NO	89
NC_021684.1	Gnomon	intron	11517383	11517590	5921	NO	207
NC_021684.1	Gnomon	exon	11517591	11517684	5922	NO	93
NC_021684.1	Gnomon	intron	11517685	11517883	5923	NO	198
NC_021684.1	Gnomon	exon	11517884	11518053	5924	NO	169
NC_021684.1	Gnomon	intron	11518054	11518543	5925	NO	489
NC_021684.1	Gnomon	exon	11518544	11518678	5926	NO	134
NC_021684.1	Gnomon	intron	11518679	11519114	5927	NO	435
NC_021684.1	Gnomon	exon	11519115	11519196	5928	NO	81
NC_021684.1	Gnomon	intron	11519197	11519444	5929	NO	247
NC_021684.1	Gnomon	exon	11519445	11519605	5930	NO	160
NC_021684.1	Gnomon	intron	11519606	11520089	5931	NO	483
NC_021684.1	Gnomon	exon	11520090	11521013	5932	NO	923
NC_021684.1	Gnomon	intron	11521014	11521430	5933	NO	416
NC_021684.1	Gnomon	exon	11521431	11521520	5934	NO	89
NC_021684.1	Gnomon	intron	11521521	11521713	5935	NO	192
NC_021684.1	Gnomon	exon	11521714	11521834	5936	NO	120
NC_021684.1	Gnomon	intron	11521835	11522042	5937	NO	207
NC_021684.1	Gnomon	exon	11522043	11522200	5938	NO	157
NC_021684.1	Gnomon	intron	11522201	11522667	5939	NO	466
NC_021684.1	Gnomon	exon	11522668	11522752	5940	NO	84
NC_021684.1	Gnomon	intron	11522753	11523253	5941	NO	500
NC_021684.1	Gnomon	exon	11523254	11523377	5942	NO	123
NC_021684.1	Gnomon	intron	11523378	11523646	5943	NO	268
NC_021684.1	Gnomon	exon	11523647	11523780	5944	NO	133
NC_021684.1	Gnomon	intron	11523781	11523972	5945	NO	191
NC_021684.1	Gnomon	exon	11523973	11524174	5946	NO	201
NC_021684.1	Gnomon	intron	11524175	11525180	5947	NO	1005
NC_021684.1	Gnomon	exon	11525181	11525291	5948	NO	110
NC_021696.1	Gnomon	non_coding	11525292	11525359	NA	NA	67
NC_021684.1	Gnomon	exon	11525360	11525410	5950	NO	50
NC_021684.1	Gnomon	intron	11525411	11528344	5951	NO	2933
NC_021684.1	Gnomon	exon	11528345	11528455	5952	NO	110
NC_021684.1	Gnomon	intron	11528456	11529203	5953	NO	747
NC_021684.1	Gnomon	exon	11529204	11529299	5954	NO	95
NC_021684.1	Gnomon	intron	11529300	11529589	5955	NO	289
NC_021684.1	Gnomon	exon	11529590	11529955	5956	NO	365
NC_021696.1	Gnomon	non_coding	11529956	11711478	NA	NA	181522
NC_021684.1	Gnomon	exon	11711479	11711920	5958	NO	441
NC_021684.1	Gnomon	intron	11711921	11715938	5959	NO	4017
NC_021684.1	Gnomon	exon	11715939	11715974	5960	NO	35
NC_021684.1	Gnomon	intron	11715975	11718855	5961	NO	2880
NC_021684.1	Gnomon	exon	11718856	11718921	5962	NO	65
NC_021684.1	Gnomon	intron	11718922	11723215	5963	NO	4293
NC_021684.1	Gnomon	exon	11723216	11723272	5964	NO	56
NC_021684.1	Gnomon	intron	11723273	11735478	5965	NO	12205
NC_021684.1	Gnomon	exon	11735479	11735639	5966	NO	160
NC_021684.1	Gnomon	intron	11735640	11735702	5967	NO	62
NC_021684.1	Gnomon	exon	11735703	11735781	5968	NO	78
NC_021684.1	Gnomon	intron	11735782	11736349	5969	NO	567
NC_021684.1	Gnomon	exon	11736350	11736484	5970	NO	134
NC_021684.1	Gnomon	intron	11736485	11739096	5971	NO	2611
NC_021684.1	Gnomon	exon	11739097	11739331	5972	NO	234
NC_021684.1	Gnomon	intron	11739332	11745939	5973	NO	6607
NC_021684.1	Gnomon	exon	11745940	11746072	5974	NO	132
NC_021684.1	Gnomon	intron	11746073	11749314	5975	NO	3241
NC_021684.1	Gnomon	exon	11749315	11749449	5976	NO	134
NC_021684.1	Gnomon	intron	11749450	11752113	5977	NO	2663
NC_021684.1	Gnomon	exon	11752114	11752217	5978	NO	103
NC_021684.1	Gnomon	intron	11752218	11752331	5979	NO	113
NC_021684.1	Gnomon	exon	11752332	11752456	5980	NO	124
NC_021684.1	Gnomon	intron	11752457	11757085	5981	NO	4628
NC_021684.1	Gnomon	exon	11757086	11757198	5982	NO	112
NC_021684.1	Gnomon	intron	11757199	11759883	5983	NO	2684
NC_021684.1	Gnomon	exon	11759884	11760021	5984	NO	137
NC_021684.1	Gnomon	intron	11760022	11761049	5985	NO	1027
NC_021684.1	Gnomon	exon	11761050	11761152	5986	NO	102
NC_021684.1	Gnomon	intron	11761153	11762047	5987	NO	894
NC_021684.1	Gnomon	exon	11762048	11762148	5988	NO	100
NC_021684.1	Gnomon	intron	11762149	11762839	5989	NO	690
NC_021684.1	Gnomon	exon	11762840	11763010	5990	NO	170
NC_021684.1	Gnomon	intron	11763011	11764384	5991	NO	1373
NC_021684.1	Gnomon	exon	11764385	11764525	5992	NO	140
NC_021696.1	Gnomon	non_coding	11764526	11774220	NA	NA	9694
NC_021684.1	Gnomon	exon	11774221	11776113	5994	NO	1892
NC_021684.1	Gnomon	intron	11776114	11778580	5995	NO	2466
NC_021684.1	Gnomon	exon	11778581	11778727	5996	NO	146
NC_021684.1	Gnomon	intron	11778728	11780405	5997	NO	1677
NC_021684.1	Gnomon	exon	11780406	11780642	5998	NO	236
NC_021684.1	Gnomon	intron	11780643	11784102	5999	NO	3459
NC_021684.1	Gnomon	exon	11784103	11784223	6000	NO	120
NC_021684.1	Gnomon	intron	11784224	11787102	6001	NO	2878
NC_021684.1	Gnomon	exon	11787103	11787256	6002	NO	153
NC_021684.1	Gnomon	intron	11787257	11789971	6003	NO	2714
NC_021684.1	Gnomon	exon	11789972	11790148	6004	NO	176
NC_021684.1	Gnomon	intron	11790149	11792438	6005	NO	2289
NC_021684.1	Gnomon	exon	11792439	11792578	6006	NO	139
NC_021684.1	Gnomon	intron	11792579	11796842	6007	NO	4263
NC_021684.1	Gnomon	exon	11796843	11796987	6008	NO	144
NC_021684.1	Gnomon	intron	11796988	11797277	6009	NO	289
NC_021684.1	Gnomon	exon	11797278	11797423	6010	NO	145
NC_021684.1	Gnomon	intron	11797424	11798240	6011	NO	816
NC_021684.1	Gnomon	exon	11798241	11798307	6012	NO	66
NC_021684.1	Gnomon	intron	11798308	11807783	6013	NO	9475
NC_021684.1	Gnomon	exon	11807784	11807864	6014	NO	80
NC_021684.1	Gnomon	intron	11807865	11808487	6015	NO	622
NC_021684.1	Gnomon	exon	11808488	11808633	6016	NO	145
NC_021684.1	Gnomon	intron	11808634	11814210	6017	NO	5576
NC_021684.1	Gnomon	exon	11814211	11814397	6018	NO	186
NC_021684.1	Gnomon	intron	11814398	11814652	6019	NO	254
NC_021684.1	Gnomon	exon	11814653	11814805	6020	NO	152
NC_021684.1	Gnomon	intron	11814806	11815447	6021	NO	641
NC_021684.1	Gnomon	exon	11815448	11815573	6022	NO	125
NC_021684.1	Gnomon	intron	11815574	11819109	6023	NO	3535
NC_021684.1	Gnomon	exon	11819110	11819279	6024	NO	169
NC_021684.1	Gnomon	intron	11819280	11819904	6025	NO	624
NC_021684.1	Gnomon	exon	11819905	11820052	6026	NO	147
NC_021684.1	Gnomon	intron	11820053	11824900	6027	NO	4847
NC_021684.1	Gnomon	exon	11824901	11825046	6028	NO	145
NC_021684.1	Gnomon	intron	11825047	11825673	6029	NO	626
NC_021684.1	Gnomon	exon	11825674	11825749	6030	NO	75
NC_021684.1	Gnomon	intron	11825750	11826016	6031	NO	266
NC_021684.1	Gnomon	exon	11826017	11826103	6032	NO	86
NC_021684.1	Gnomon	intron	11826104	11828867	6033	NO	2763
NC_021684.1	Gnomon	exon	11828868	11829013	6034	NO	145
NC_021684.1	Gnomon	intron	11829014	11829776	6035	NO	762
NC_021684.1	Gnomon	exon	11829777	11829912	6036	NO	135
NC_021684.1	Gnomon	intron	11829913	11832116	6037	NO	2203
NC_021684.1	Gnomon	exon	11832117	11832197	6038	NO	80
NC_021684.1	Gnomon	intron	11832198	11852895	6039	NO	20697
NC_021684.1	Gnomon	exon	11852896	11853463	6040	NO	567
NC_021696.1	Gnomon	non_coding	11853464	12053296	NA	NA	199832
NC_021684.1	Gnomon	exon	12053297	12053368	6042	NO	71
NC_021684.1	Gnomon	intron	12053369	12054796	6043	NO	1427
NC_021684.1	Gnomon	exon	12054797	12054901	6044	NO	104
NC_021684.1	Gnomon	intron	12054902	12055797	6045	NO	895
NC_021684.1	Gnomon	exon	12055798	12055898	6046	NO	100
NC_021684.1	Gnomon	intron	12055899	12056773	6047	NO	874
NC_021684.1	Gnomon	exon	12056774	12056832	6048	NO	58
NC_021684.1	Gnomon	intron	12056833	12057761	6049	NO	928
NC_021684.1	Gnomon	exon	12057762	12057942	6050	NO	180
NC_021684.1	Gnomon	intron	12057943	12059397	6051	NO	1454
NC_021684.1	Gnomon	exon	12059398	12059493	6052	NO	95
NC_021684.1	Gnomon	intron	12059494	12060354	6053	NO	860
NC_021684.1	Gnomon	exon	12060355	12060491	6054	NO	136
NC_021684.1	Gnomon	intron	12060492	12060884	6055	NO	392
NC_021684.1	Gnomon	exon	12060885	12060979	6056	NO	94
NC_021684.1	Gnomon	intron	12060980	12061210	6057	NO	230
NC_021684.1	Gnomon	exon	12061211	12061358	6058	NO	147
NC_021684.1	Gnomon	intron	12061359	12062164	6059	NO	805
NC_021684.1	Gnomon	exon	12062165	12062299	6060	NO	134
NC_021684.1	Gnomon	intron	12062300	12063369	6061	NO	1069
NC_021684.1	Gnomon	exon	12063370	12064118	6062	NO	748
NC_021684.1	Gnomon	intron	12064119	12064169	6063	NO	50
NC_021684.1	Gnomon	exon	12064170	12064666	6064	NO	496
NC_021696.1	Gnomon	non_coding	12064667	12067996	NA	NA	3329
NC_021684.1	Gnomon	exon	12067997	12068171	6066	NO	174
NC_021684.1	Gnomon	intron	12068172	12068739	6067	NO	567
NC_021684.1	Gnomon	exon	12068740	12068780	6068	NO	40
NC_021696.1	Gnomon	non_coding	12068781	12068795	NA	NA	14
NC_021684.1	Gnomon	exon	12068796	12068827	6070	NO	31
NC_021684.1	Gnomon	intron	12068828	12070666	6071	NO	1838
NC_021684.1	Gnomon	exon	12070667	12070722	6072	NO	55
NC_021684.1	Gnomon	intron	12070723	12070798	6073	NO	75
NC_021684.1	Gnomon	exon	12070799	12070842	6074	NO	43
NC_021696.1	Gnomon	non_coding	12070843	12072175	NA	NA	1332
NC_021684.1	Gnomon	exon	12072176	12072887	6076	NO	711
NC_021684.1	Gnomon	intron	12072888	12073062	6077	NO	174
NC_021684.1	Gnomon	exon	12073063	12073409	6078	NO	346
NC_021684.1	Gnomon	intron	12073410	12073706	6079	NO	296
NC_021684.1	Gnomon	exon	12073707	12073871	6080	NO	164
NC_021684.1	Gnomon	intron	12073872	12074595	6081	NO	723
NC_021684.1	Gnomon	exon	12074596	12075472	6082	NO	876
NC_021696.1	Gnomon	non_coding	12075473	12105285	NA	NA	29812
NC_021684.1	Gnomon	exon	12105286	12105572	6084	NO	286
NC_021684.1	Gnomon	intron	12105573	12121634	6085	NO	16061
NC_021684.1	Gnomon	exon	12121635	12122776	6086	NO	1141
NC_021684.1	Gnomon	intron	12122777	12127292	6087	NO	4515
NC_021684.1	Gnomon	exon	12127293	12127475	6088	NO	182
NC_021684.1	Gnomon	intron	12127476	12127886	6089	NO	410
NC_021684.1	Gnomon	exon	12127887	12128015	6090	NO	128
NC_021684.1	Gnomon	intron	12128016	12129825	6091	NO	1809
NC_021684.1	Gnomon	exon	12129826	12129926	6092	NO	100
NC_021684.1	Gnomon	intron	12129927	12130543	6093	NO	616
NC_021684.1	Gnomon	exon	12130544	12130676	6094	NO	132
NC_021684.1	Gnomon	intron	12130677	12131389	6095	NO	712
NC_021684.1	Gnomon	exon	12131390	12131546	6096	NO	156
NC_021684.1	Gnomon	intron	12131547	12134374	6097	NO	2827
NC_021684.1	Gnomon	exon	12134375	12134483	6098	NO	108
NC_021684.1	Gnomon	intron	12134484	12134581	6099	NO	97
NC_021684.1	Gnomon	exon	12134582	12134690	6100	NO	108
